"","location","environ_var_code","week_epidemiar","ref_value","ref_sd","ref_yrcount","ref_max","ref_uq","ref_median","ref_lq","ref_min"
"359","Abargelie","ndwi6",41,-0.00976300751524003,0.0144029039223625,17,0.01009657645705,0.00393861039553282,-0.0106651697002926,-0.0178036160101102,-0.0374112091906133
"360","Abargelie","ndwi6",42,-0.0234971168486521,0.012472777474573,17,-0.00151822838845035,-0.0154149124972394,-0.0227991971773602,-0.0323971965047299,-0.0458561039587991
"361","Abargelie","ndwi6",43,-0.0341477846184571,0.0113241051985427,17,-0.013252656276856,-0.0272915395577434,-0.0331523987460566,-0.0424674261518386,-0.0520344813896281
"362","Abargelie","ndwi6",44,-0.0420995300468494,0.00982767504744791,17,-0.0261493899605428,-0.0359616793752822,-0.0426309369704151,-0.0491892257235849,-0.0598787407264115
"363","Abargelie","ndwi6",45,-0.0486235059847257,0.00996474950646253,17,-0.0306989581489513,-0.0420848801087763,-0.0488693354801419,-0.0553917576248749,-0.0646356310605817
"364","Abargelie","ndwi6",46,-0.0536849766214817,0.0100605584795536,17,-0.0345122592011009,-0.0493108048942973,-0.0523734783188191,-0.0588175616675305,-0.069352179692928
"365","Abargelie","ndwi6",47,-0.0577758167344632,0.00955097538705783,17,-0.0399851998511049,-0.0537233324515266,-0.0562553787078715,-0.0631460006856717,-0.0725486972842821
"366","Abargelie","ndwi6",48,-0.0617445976796858,0.00930474463498625,17,-0.0435729147529752,-0.0574888452059537,-0.0632822306742259,-0.0674682794606675,-0.0755588148026709
"367","Abargelie","ndwi6",49,-0.0647809929922274,0.0089609661268251,17,-0.0458001195621898,-0.0606835087995005,-0.0690497812156756,-0.070765784595897,-0.078085068825931
"368","Abargelie","ndwi6",50,-0.0674979567634675,0.00797530497112077,17,-0.0510706789892032,-0.064270714134799,-0.0679780093335501,-0.0729225566732043,-0.0807443436714025
"369","Abargelie","ndwi6",51,-0.0709298945053099,0.00793778006301741,17,-0.0565369627367083,-0.0666907592354382,-0.0720990922881994,-0.0737651181624177,-0.0864432904579484
"370","Abargelie","ndwi6",52,-0.0745182386206927,0.00870519198419271,17,-0.0582596068788299,-0.0699282520969611,-0.0740273384337917,-0.0774558043989022,-0.0958607192939466
"371","Abargelie","ndwi6",53,-0.081875997603841,0.00540527858209905,3,-0.075848882294699,-0.0796669995554734,-0.0834851168162478,-0.084889555258412,-0.0862939937005762
"372","Abargelie","savi",1,0.140914609534022,0.00888071956411103,18,0.160556958840804,0.144912438237774,0.138209252004261,0.135391565060415,0.124842740812862
"373","Abargelie","savi",2,0.139087582555668,0.00882927694072792,17,0.159128909290113,0.143626182611064,0.135387090915114,0.133469570242268,0.124292616961784
"374","Abargelie","savi",3,0.137367741868894,0.0085265977378754,17,0.156156244892192,0.14219435507594,0.133351544170007,0.13260547882158,0.122784208859216
"375","Abargelie","savi",4,0.135568255491213,0.00843000115385087,17,0.153406475359845,0.141269227652691,0.132162826399538,0.130471677383066,0.121256234345444
"376","Abargelie","savi",5,0.133816787180923,0.00818824907190457,17,0.151038171836735,0.139618235499234,0.13088877669844,0.129686402122235,0.12008372510577
"377","Abargelie","savi",6,0.132839188626426,0.0079033630563915,17,0.150071902679056,0.137554738090529,0.129299092803086,0.129008051613273,0.118982867590521
"378","Abargelie","savi",7,0.131855447993075,0.00773453161974207,17,0.149135094826258,0.136237371296866,0.128978082744365,0.127453150383606,0.118426086724142
"379","Abargelie","savi",8,0.130782807944472,0.00758462780637864,17,0.147890220308633,0.135544109703099,0.128716915727906,0.126763319795505,0.117318421362322
"380","Abargelie","savi",9,0.130409539161368,0.00744902635391816,17,0.147835494336653,0.13464218936084,0.127846648355981,0.126518827791272,0.116253440457312
"381","Abargelie","savi",10,0.130361891652114,0.00704521517291339,17,0.146717041088449,0.134752888137328,0.128153504218566,0.126085445162348,0.115884125475366
"382","Abargelie","savi",11,0.130172939103929,0.0065345354548683,17,0.145646402106523,0.133866711784186,0.129649631069387,0.126757205784378,0.115411769787304
"383","Abargelie","savi",12,0.130365405285542,0.00750379128364759,17,0.148997234076563,0.134402870617854,0.129435046181098,0.12661986428826,0.114396111861145
"384","Abargelie","savi",13,0.130749759929981,0.00718477963954475,17,0.147932640789969,0.135656608392285,0.128345251446366,0.126964152288015,0.114722858768893
"385","Abargelie","savi",14,0.131843109813229,0.00720718358577556,17,0.15201230271499,0.134815739879868,0.129203182987738,0.127773431945057,0.119901073284559
"386","Abargelie","savi",15,0.132226584216589,0.00857614106408439,17,0.155942882120627,0.13704035165885,0.129922274679266,0.127497167149384,0.118228342252333
"387","Abargelie","savi",16,0.13256719711154,0.00913066452385008,17,0.155937852250234,0.136927569187599,0.130142216961227,0.127115365403893,0.118949474133485
"388","Abargelie","savi",17,0.132649123681953,0.0088678924971565,17,0.153390798536742,0.138976606324343,0.129912106400027,0.126539008787203,0.122709309656925
"389","Abargelie","savi",18,0.133683706521301,0.00904981877170277,17,0.14986715395604,0.138130153373013,0.132090904841013,0.126678687299705,0.123481133520208
"390","Abargelie","savi",19,0.132572211035455,0.00877042033718629,17,0.147446461893495,0.140204445690609,0.130162098735067,0.125407937239727,0.122491857571641
"391","Abargelie","savi",20,0.132387456661391,0.0100582231553674,17,0.158992587564843,0.135976916207178,0.129488443137469,0.126389757721929,0.12100289971293
"392","Abargelie","savi",21,0.131204540315162,0.0120912119503899,17,0.169182594653888,0.134936777185349,0.130044744476461,0.123870041254774,0.117916052031687
"393","Abargelie","savi",22,0.127363449029931,0.0124001573721871,17,0.161188293401724,0.133356170010262,0.128733839425586,0.116345101108866,0.111891654478724
"394","Abargelie","savi",23,0.123910622795043,0.0118420675100364,17,0.160391168546541,0.128169215877162,0.123523721382267,0.116990715576973,0.10764006881487
"395","Abargelie","savi",24,0.119140159464106,0.0131692744848162,17,0.157228258169228,0.121983178920513,0.120469284866168,0.111701472401942,0.0943777883559783
"396","Abargelie","savi",25,0.120578904780483,0.00927242640718126,17,0.141528836535201,0.12427872192092,0.118372510834897,0.113494346158379,0.10947315826605
"397","Abargelie","savi",26,0.123079617739432,0.00879122205378545,17,0.138670526685219,0.128694101272421,0.124040009117507,0.118855325120065,0.104615688457092
"398","Abargelie","savi",27,0.132063842189522,0.0185895363335272,17,0.176662525662078,0.138343816072094,0.132511858184253,0.124431430811511,0.0898272932826333
"399","Abargelie","savi",28,0.147390214807484,0.0288624190425044,17,0.204439965931202,0.159366312836155,0.140795840875452,0.13272236616323,0.0885201680606274
"400","Abargelie","savi",29,0.157640219354367,0.0258490095615011,17,0.208147762685528,0.173464178401346,0.149264033188349,0.144979586848565,0.121026447587103
"401","Abargelie","savi",30,0.182379752044349,0.0364949800145946,17,0.257853029299146,0.194812675561828,0.180453583132696,0.160191355405399,0.120044703842508
"402","Abargelie","savi",31,0.188316656803213,0.0428499322504678,17,0.266424411388988,0.206499614764625,0.190178856791023,0.169727708948823,0.110257402284293
"403","Abargelie","savi",32,0.215104523768724,0.0544079241785425,17,0.296388230276447,0.260890177378491,0.214930031693739,0.182057342546364,0.0954477301166622
"404","Abargelie","savi",33,0.24774016342253,0.0373027996026167,17,0.296408787858736,0.274189571942918,0.252925074172051,0.221052687858039,0.18121763551202
"405","Abargelie","savi",34,0.265250696237058,0.0243595823700661,17,0.307904480266253,0.284416293267502,0.262562142507498,0.252890503875488,0.218992902294015
"406","Abargelie","savi",35,0.279078371199386,0.0225152727851643,17,0.318723019438101,0.296530387944877,0.280385186190338,0.258633169318141,0.245230477209807
"407","Abargelie","savi",36,0.287715460619006,0.0245229294178637,17,0.328214942971498,0.308688186231708,0.293979924374128,0.264952904175695,0.249419427664252
"408","Abargelie","savi",37,0.286433684521521,0.0208215587792818,17,0.314907684802298,0.305447183364356,0.287357324833923,0.27360993604394,0.246225560828659
"409","Abargelie","savi",38,0.270229865533242,0.0198860309500651,17,0.29610382331572,0.287904774969516,0.267350152470466,0.257182363564996,0.233037123296829
"410","Abargelie","savi",39,0.242971161505825,0.020618159933245,17,0.279600938358893,0.25800489424665,0.243029503392265,0.229438367455628,0.211672228714443
"411","Abargelie","savi",40,0.221392473901162,0.017013379354181,17,0.258770796983172,0.230719171758811,0.219208212218663,0.208532418683635,0.194113871081057
"412","Abargelie","savi",41,0.205641444936327,0.0156638039001636,17,0.236108778729831,0.215878456678858,0.202881104732188,0.196674255293093,0.178811844895387
"413","Abargelie","savi",42,0.191948686547936,0.0136329792569135,17,0.217639248272853,0.197920803479086,0.187755206637668,0.184919011805928,0.170143516703236
"414","Abargelie","savi",43,0.181576468886973,0.0130942216128823,17,0.20640576867965,0.187595679196873,0.177856982402663,0.174760157892832,0.156573653241262
"415","Abargelie","savi",44,0.174234713236017,0.012329899794992,17,0.196567866763084,0.179549850315087,0.171138809545029,0.167708400180284,0.150212230998489
"416","Abargelie","savi",45,0.168125462855704,0.0120064985158958,17,0.190439948986089,0.173366495360811,0.165206291430023,0.161498087155711,0.145331345211012
"417","Abargelie","savi",46,0.162806435091867,0.0113427517696765,17,0.184266537456663,0.168133654869479,0.161137843637094,0.15596087722126,0.141783276616704
"418","Abargelie","savi",47,0.158321532807004,0.0108218434970455,17,0.17788938517675,0.164511835886541,0.157450130661121,0.15114657375576,0.138232185632844
"419","Abargelie","savi",48,0.1541411654918,0.0103168760568621,17,0.172832875025565,0.159955940079132,0.153781218720442,0.147018485773337,0.134705318812441
"420","Abargelie","savi",49,0.150514081530639,0.00971324734812143,17,0.168740787041469,0.154990575321598,0.149578232755474,0.144403368820968,0.131821771083089
"421","Abargelie","savi",50,0.147272738585753,0.00920172005974407,17,0.163792499031526,0.149529515324696,0.145456689003298,0.14117988245841,0.129376261407832
"422","Abargelie","savi",51,0.144636388829911,0.00867817124824384,17,0.160618958033954,0.145371047405921,0.142763948250243,0.139187213054135,0.127945817848001
"423","Abargelie","savi",52,0.142145237543842,0.00806088871791504,17,0.157926956967722,0.142919397495333,0.140115893298753,0.138000455408209,0.126275741683097
"424","Abargelie","savi",53,0.132898636042806,0.00692252255332413,3,0.13717454772319,0.136892026424297,0.136609505125405,0.130760680202615,0.124911855279824
"425","Abargelie","totprec",1,0.735141554600346,1.11476579824945,18,3.70405969969004,0.988417119689894,0.179619440420913,0.0581725949281445,0.00250071887548006
"426","Abargelie","totprec",2,1.85759732372501,3.03918708400797,17,11.9120533412036,2.03026494697507,0.809783729554492,0.127629557028716,0.0181633428601166
"427","Abargelie","totprec",3,2.84023101965453,4.1460268478471,17,15.4700626646875,2.9105536048101,1.22023235392863,0.150744296662993,0.0443136418560945
"428","Abargelie","totprec",4,0.82800546842513,0.876588852720056,17,2.52342699741077,1.02637441376724,0.673712995589679,0.122040371891003,0.0386645257896913
"429","Abargelie","totprec",5,0.7349801834223,1.03969075645273,17,4.33838964628581,0.993984309313447,0.459474780714551,0.0900363562744992,0.00192195111083838
"430","Abargelie","totprec",6,0.454716158256849,0.517722800458465,17,1.57465267935381,0.716882051176745,0.158909619475372,0.0664769219837056,0.00999164889938306
"431","Abargelie","totprec",7,3.47286567849825,7.69313068040076,17,31.4713863207028,2.21286308940948,0.530896228383513,0.0668116951234181,0.0127559577376375
"432","Abargelie","totprec",8,3.00701413486941,5.1082816135955,17,19.7561074843726,3.27513892448796,0.48029845445683,0.17192088686045,0.0157467852620883
"433","Abargelie","totprec",9,2.77214051666035,4.95478957467799,17,18.1208162570566,2.15996123788616,0.680608970852001,0.0247625450557919,0
"434","Abargelie","totprec",10,8.91481398532227,12.7764701404452,17,37.8161317060773,12.9729633353498,2.30960206752686,0.173925439269076,0
"435","Abargelie","totprec",11,5.1171940180978,6.4460780676963,17,20.6737482439443,5.80212340272234,2.78345549354765,0.246180520593457,0
"436","Abargelie","totprec",12,10.2734904076057,11.7144020544738,17,34.9684561572218,17.3929976017631,3.82600013857376,1.0276678024358,0.0588829991797458
"437","Abargelie","totprec",13,6.63905694250736,6.42903991547541,17,18.0797522197214,11.2408456036148,5.32375634737292,0.277600119377777,0.00295880248508049
"438","Abargelie","totprec",14,9.66951131485748,10.6466368456286,17,27.5752075162764,22.0569430722897,3.79432273489583,0.898412142779075,0.0740834952306584
"439","Abargelie","totprec",15,9.28361234105439,9.97445510669666,17,28.8546049385684,13.8560123098256,4.77274981331613,2.23886513801213,0.24919612029152
"440","Abargelie","totprec",16,9.92892210180381,9.77103078829246,17,35.1485909233098,17.3117684019559,7.89281376003339,1.80045063457648,0.0039166232035768
"441","Abargelie","totprec",17,9.7372304454015,11.5442972146277,17,43.205821003748,14.0517605868567,4.43383144063902,2.11996382290532,0.0110870148063853
"442","Abargelie","totprec",18,14.3344994856869,14.0706068247465,17,48.4260352402729,25.6509583910414,7.10840017768025,2.24259708795349,0.501660165327836
"443","Abargelie","totprec",19,8.58121593358264,9.59718988411664,17,29.1314939187456,15.8771920611154,4.73398977783587,0.95375270830869,0.0662395992238697
"444","Abargelie","totprec",20,9.25240578628456,11.7190441841453,17,36.8662166602533,8.44469648872289,3.89638369886783,0.834451108325579,0.10173447716471
"445","Abargelie","totprec",21,4.36554577897557,6.19123887094636,17,22.6730182938997,5.43271913337479,1.26275860933829,0.919681015913389,0.0552347394889712
"446","Abargelie","totprec",22,4.98706727058938,7.02109900696696,17,22.9431874415426,3.9215121709969,1.51511906863726,0.359103079685119,0.126300897376123
"447","Abargelie","totprec",23,5.31318388192071,7.42733724531817,17,31.4243827827271,6.43387235780488,2.85592148476954,1.66566522360038,0.255422480225758
"448","Abargelie","totprec",24,9.56158449525742,8.88402717258968,17,33.0939770874515,14.1627786175544,6.8377760058556,2.88860881858737,0.475565098969192
"449","Abargelie","totprec",25,15.4687974358146,7.45351811301594,17,31.8074889239852,19.343009211056,14.0077973766534,11.6172802372213,1.43313531433761
"450","Abargelie","totprec",26,22.5773011794106,11.6514239341099,17,46.1297435850447,31.0002523887243,21.0101163831351,15.7876684166001,1.87912325595224
"451","Abargelie","totprec",27,32.6885719411328,20.1554155640505,17,75.4481868384435,41.3217786440598,30.7047739623379,20.2821423154676,5.25943548854312
"452","Abargelie","totprec",28,37.9370079986682,28.3752375361148,17,102.23175078555,42.7593697815767,28.2229089478806,19.9752247185163,10.635139191742
"453","Abargelie","totprec",29,50.1486676441093,27.6907495391823,17,120.604119690351,61.043988848529,48.8036040369839,29.7561588411963,10.4577451337497
"454","Abargelie","totprec",30,53.1231271167659,26.5904219264146,17,108.609795685672,63.8078353495601,53.470679219642,36.6331427140278,14.1974067544603
"455","Abargelie","totprec",31,59.1222291871363,28.3541725840136,17,149.887767640977,63.4316586616817,52.1534424444489,45.1025441679424,24.8543596383097
"456","Abargelie","totprec",32,67.2513259716447,28.7635351108953,17,129.984910869771,81.5725410498158,62.5144344293653,50.4486135671776,17.150353740086
"457","Abargelie","totprec",33,49.6388602550822,23.6619308463989,17,101.927607026563,61.7353874062811,51.8663709803092,26.8725214750018,15.7016858900339
"458","Abargelie","totprec",34,55.5589456309665,32.6101059933326,17,111.39218180588,73.3402443269016,48.1752628420954,28.5455521748759,22.0612046209784
"459","Abargelie","totprec",35,39.9733909108092,21.32761727588,17,89.4354156844371,47.4200145932933,41.4988487191076,25.4131277454337,8.05745049588777
"460","Abargelie","totprec",36,31.0206256480207,18.4908689815119,17,84.1842730542658,38.1371214864045,29.6270416588345,16.1701737829535,10.1365165738837
"461","Abargelie","totprec",37,11.7105881918154,7.14012001786624,17,26.2055525980892,15.4605915425295,11.3900207981649,5.27447713293659,1.58955074354459
"462","Abargelie","totprec",38,5.38994187551846,6.40394615305054,17,28.0450020806187,5.59094405145974,4.20462941576128,1.89867994246773,0.600678127294098
"463","Abargelie","totprec",39,3.53620966918471,4.03662939930244,17,16.4847059847698,4.15469333760496,2.45288089994524,0.900840344784146,0.0718698626776507
"464","Abargelie","totprec",40,2.68845078516538,2.97492388177629,17,12.0966004043245,3.48807043386673,1.5416570041528,0.49345233962386,0.0896944655723259
"465","Abargelie","totprec",41,4.38374572381962,7.10749134896159,17,28.2353197151826,3.88090233402651,1.49586744823602,0.706619925997946,0.0210513561294416
"466","Abargelie","totprec",42,4.58285796505381,7.85336330405478,17,29.2784882777202,3.4819899922809,1.66726945207281,0.159083806200414,0.0662333237899767
"467","Abargelie","totprec",43,3.09020100728879,7.54519171064053,17,32.1184366837431,2.38323332943452,1.13019420841217,0.188848220203287,0.0204935508302944
"468","Abargelie","totprec",44,6.925362643679,14.4157176454642,17,56.4771190826551,3.57021778634727,1.69949309710259,0.231514864356308,0.0546837642381977
"469","Abargelie","totprec",45,2.80711584758194,4.25616875161944,17,16.185116268503,4.31761134359518,0.498487366440808,0.217898675269814,0.0212148730086472
"470","Abargelie","totprec",46,2.80887417607506,4.16622594633921,17,14.2458211641144,2.7453217586387,1.31446381625501,0.26103901765792,0.000422411010515774
"471","Abargelie","totprec",47,1.30343207958246,2.26651906192245,17,9.7618002892676,1.44741524063302,0.561793126281385,0.227010698759425,0.128711949146532
"472","Abargelie","totprec",48,2.39037454270952,4.47083724841168,17,16.1998206299596,1.63763579901706,0.613533287490999,0.151193739381733,0.0268393597087237
"473","Abargelie","totprec",49,2.29966828828207,3.17536544666158,17,11.8263704500668,3.3557027078374,0.59274405759505,0.283703002140193,0.00349577089900354
"474","Abargelie","totprec",50,2.89624295240969,6.42488091993265,17,26.5337749108429,1.45383121960789,0.434250906040971,0.143548568947076,0.010597289468787
"475","Abargelie","totprec",51,1.05470224782619,1.27926241515445,17,4.32111533691649,1.89678857667847,0.30051081819407,0.194605905793566,0.00146844032300069
"476","Abargelie","totprec",52,1.95314722687989,4.78901536814219,17,19.7658130094665,0.68865888702948,0.322040648886618,0.0885727201513832,0
"477","Abargelie","totprec",53,3.11788723846903,2.82672062250923,3,6.22449870955861,4.32815092065048,2.43180313174235,1.56458150292424,0.697359874106136
